student_id,full_name,age,gender,city,email,group_id,enrollment_date,email_valid,instructor,course_id,course_name,category,difficulty_level,avg_grade,attendance_rate_pct,total_concepts,concepts_failed,avg_concept_score,concept_fail_pct,late_rate,avg_time_spent,total_submissions,total_events,total_video_seconds,passed
S0396,Hana Mansour,22,Male,Mansoura,hana.mansour@kayfa-student.io,G04,2025-12-18,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,74.98181818181818,75.0,24,5,70.32083333333334,20.833333333333336,0.3333333333333333,154.33333333333334,3,33,8697.0,True
S0397,Mostafa Sultan,21,Female,Mansoura,mostafa.sultan@kayfa-student.io,G04,2025-12-20,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,71.23636363636363,100.0,24,5,70.99166666666666,20.833333333333336,0.3333333333333333,155.0,3,88,18978.0,True
S0398,Mariam Naguib,23,Female,Tanta,mariam.naguib@kayfa-student.io,G04,2025-12-08,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,71.26363636363637,75.0,24,7,69.32083333333334,29.166666666666668,0.3333333333333333,148.33333333333334,3,57,9488.0,True
S0399,Rana Mansour,26,Female,Zagazig,rana.mansour@kayfa-student.io,G07,2025-12-10,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,57.2,60.0,24,9,62.833333333333336,37.5,1.0,130.66666666666666,3,70,7874.0,False
S0400,Menna Abdelaziz,17,Female,Zagazig,menna.abdelaziz@kayfa-student.io,G09,2025-12-18,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,72.2090909090909,50.0,24,4,68.71666666666667,16.666666666666664,0.0,121.66666666666667,3,60,8078.0,True
S0401,Sara Ibrahim,23,Male,Alexandria,sara.ibrahim@kayfa-student.io,G04,2025-12-08,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,70.94545454545454,100.0,24,9,65.825,37.5,0.0,89.0,3,62,15049.0,True
S0402,Marwan ElShafei,28,Female,Tanta,marwan.elshafei@kayfa-student.io,G01,2025-12-06,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,80.73636363636363,75.0,24,2,83.05416666666666,8.333333333333332,0.3333333333333333,136.33333333333334,3,66,9577.0,True
S0403,Adel AbdelHamid,23,Male,Fayoum,adel.abdelhamid@kayfa-student.io,G03,2025-12-04,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,78.03636363636363,50.0,24,4,72.21249999999999,16.666666666666664,0.0,104.66666666666667,3,75,16070.0,True
S0404,Hana Gamal,30,Female,Fayoum,hana.gamal@kayfa-student.io,G09,2025-12-14,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,76.99090909090908,100.0,24,2,74.40416666666667,8.333333333333332,0.3333333333333333,149.0,3,65,13017.0,True
S0405,Rana ElSayed,23,Male,Asyut,rana.elsayed@kayfa-student.io,G08,2025-12-04,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,67.32727272727273,50.0,24,7,67.10000000000001,29.166666666666668,0.6666666666666666,115.33333333333333,3,56,6340.0,True
S0406,Ziad Refaat,19,Male,Asyut,ziad.refaat@kayfa-student.io,G08,2025-12-04,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,79.48181818181818,50.0,24,1,77.32916666666667,4.166666666666666,0.6666666666666666,128.0,3,65,11070.0,True
S0407,Omar Habib,21,Male,Cairo,omar.habib@kayfa-student.io,G01,2025-12-17,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,74.87272727272727,100.0,24,1,75.73333333333333,4.166666666666666,0.6666666666666666,142.0,3,57,8426.0,True
S0408,Adel Mahmoud,17,Male,Cairo,adel.mahmoud@kayfa-student.io,G07,2025-12-03,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,65.53636363636363,40.0,24,5,67.44583333333334,20.833333333333336,0.3333333333333333,94.66666666666667,3,62,8412.0,True
S0409,Aya Ibrahim,21,Female,Fayoum,aya.ibrahim@kayfa-student.io,G04,2025-12-11,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,73.17272727272727,100.0,24,2,75.03333333333333,8.333333333333332,0.3333333333333333,110.0,3,62,11564.0,True
S0410,Seif Soliman,21,Male,Cairo,seif.soliman@kayfa-student.io,G01,2025-12-01,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,67.35454545454546,100.0,24,4,71.18333333333334,16.666666666666664,0.3333333333333333,152.33333333333334,3,66,12824.0,True
S0411,Ziad Mansour,22,Male,Asyut,ziad.mansour@kayfa-student.io,G09,2025-12-15,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,81.79090909090908,100.0,24,0,85.82083333333333,0.0,0.3333333333333333,137.66666666666666,3,62,9198.0,True
S0412,Amr Abdelaziz,19,Male,Asyut,amr.abdelaziz@kayfa-student.io,G07,2025-12-17,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,65.89090909090909,40.0,24,8,63.82083333333333,33.33333333333333,0.6666666666666666,132.33333333333334,3,43,8714.0,True
S0413,Jana Gamal,20,Female,Tanta,jana.gamal@kayfa-student.io,G03,2025-12-05,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,66.10909090909091,75.0,24,6,64.85000000000001,25.0,0.0,150.66666666666666,3,72,10023.0,True
S0414,Dina ElMasry,19,Male,Mansoura,dina.elmasry@kayfa-student.io,G07,2025-12-02,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,60.64545454545455,20.0,24,12,58.09166666666667,50.0,0.0,121.25,4,54,7120.0,True
S0415,Khaled Refaat,20,Male,Giza,khaled.refaat@kayfa-student.io,G05,2025-12-14,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,65.9090909090909,80.0,24,1,75.04583333333333,4.166666666666666,0.6666666666666666,130.66666666666666,3,55,11605.0,True
S0416,Seif Farouk,31,Male,Cairo,seif.farouk@kayfa-student.io,G07,2025-12-08,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,58.32727272727273,60.0,24,18,54.708333333333336,75.0,0.0,106.0,3,59,12254.0,False
S0417,Nada Refaat,20,Female,Port Said,nada.refaat@kayfa-student.io,G03,2025-12-02,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,80.82727272727273,100.0,24,1,78.28750000000001,4.166666666666666,0.0,110.33333333333333,3,75,16328.0,True
S0418,Mahmoud Ramadan,23,Male,Port Said,mahmoud.ramadan@kayfa-student.io,G02,2025-12-18,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,62.21818181818182,75.0,24,9,64.51666666666667,37.5,0.6666666666666666,102.66666666666667,3,44,5940.0,True
S0419,Omar Halim,26,Female,Asyut,omar.halim@kayfa-student.io,G08,2025-12-06,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,78.36363636363636,100.0,24,2,79.55833333333334,8.333333333333332,0.3333333333333333,113.33333333333333,3,75,13952.0,True
S0420,Yasmin Hassan,26,Male,Port Said,yasmin.hassan@kayfa-student.io,G01,2025-12-04,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,69.44545454545454,75.0,24,4,70.69583333333334,16.666666666666664,0.3333333333333333,105.33333333333333,3,46,10444.0,True
S0421,Dina Mahmoud,20,Female,Alexandria,dina.mahmoud@kayfa-student.io,G03,2025-12-16,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,67.54545454545455,25.0,24,7,63.775,29.166666666666668,0.6666666666666666,152.0,3,60,10659.0,True
S0422,Mona Halim,19,Female,Ismailia,mona.halim@kayfa-student.io,G04,2025-12-12,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,63.74545454545455,75.0,24,9,64.00833333333334,37.5,1.0,80.0,3,50,6901.0,True
S0423,Khaled Zaki,17,Female,Cairo,khaled.zaki@kayfa-student.io,G03,2025-12-16,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,68.33636363636364,100.0,24,7,67.55833333333334,29.166666666666668,0.0,113.33333333333333,3,71,14392.0,True
S0424,Omar Shawky,23,Female,Zagazig,omar.shawky@kayfa-student.io,G02,2025-12-09,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,56.1,50.0,24,16,54.05833333333334,66.66666666666666,1.0,88.66666666666667,3,41,6762.0,False
S0425,Laila Farouk,26,Male,Zagazig,laila.farouk@kayfa-student.io,G01,2025-12-13,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,54.85454545454545,100.0,24,19,50.449999999999996,79.16666666666666,1.0,124.33333333333333,3,49,7926.0,False
S0426,Nada ElSayed,17,Female,Giza,nada.elsayed@kayfa-student.io,G09,2025-12-19,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,62.26363636363636,50.0,24,12,58.833333333333336,50.0,0.3333333333333333,147.66666666666666,3,52,7818.0,True
S0427,Omar Mahmoud,21,Female,Alexandria,omar.mahmoud@kayfa-student.io,G05,2025-12-16,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,61.627272727272725,100.0,24,14,56.99166666666667,58.333333333333336,0.3333333333333333,101.33333333333333,3,52,11361.0,True
S0428,Ali Sultan,19,Female,Zagazig,ali.sultan@kayfa-student.io,G07,2025-12-15,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,52.845454545454544,100.0,24,13,61.487500000000004,54.166666666666664,0.3333333333333333,123.33333333333333,3,69,13796.0,False
S0429,Ahmed Mansour,23,Female,Zagazig,ahmed.mansour@kayfa-student.io,G06,2025-12-03,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,72.8,75.0,24,3,75.47500000000001,12.5,1.0,122.33333333333333,3,50,8401.0,True
S0430,Khaled ElSayed,17,Female,Fayoum,khaled.elsayed@kayfa-student.io,G05,2025-12-03,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,55.99090909090909,60.0,24,13,58.24166666666667,54.166666666666664,0.6666666666666666,123.33333333333333,3,58,8249.0,False
S0431,Sara Abdelaziz,24,Male,Giza,sara.abdelaziz@kayfa-student.io,G09,2025-12-12,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,79.83636363636364,100.0,24,1,79.47916666666667,4.166666666666666,0.0,92.66666666666667,3,68,13459.0,True
S0432,Fady Darwish,28,Female,Ismailia,fady.darwish@kayfa-student.io,G06,2025-12-12,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,60.07272727272727,100.0,24,9,62.44583333333333,37.5,0.6666666666666666,163.0,3,73,7260.0,True
S0433,Mona Kamel,17,Male,Asyut,mona.kamel@kayfa-student.io,G01,2025-12-06,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,71.82727272727273,100.0,24,10,66.1125,41.66666666666667,0.0,93.0,3,59,14536.0,True
S0434,Tarek Halim,21,Female,Alexandria,tarek.halim@kayfa-student.io,G04,2025-12-12,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,73.18181818181819,50.0,24,2,72.25,8.333333333333332,0.0,101.66666666666667,3,74,13781.0,True
S0435,Salma Farouk,20,Male,Giza,salma.farouk@kayfa-student.io,G03,2025-12-06,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,57.7,100.0,24,10,58.07083333333333,41.66666666666667,1.0,104.33333333333333,3,54,9157.0,False
S0436,Sara Mansour,19,Female,Giza,sara.mansour@kayfa-student.io,G03,2025-12-09,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,79.60909090909091,75.0,24,1,85.3125,4.166666666666666,0.0,114.0,3,68,12066.0,True
S0437,Mariam Sultan,26,Female,Port Said,mariam.sultan@kayfa-student.io,G06,2025-12-06,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,79.25454545454545,100.0,24,1,79.8,4.166666666666666,0.3333333333333333,123.66666666666667,3,62,10076.0,True
S0438,Hassan Mansour,25,Male,Ismailia,hassan.mansour@kayfa-student.io,G04,2025-12-10,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,69.63636363636364,100.0,24,4,70.39583333333333,16.666666666666664,0.0,122.0,3,84,14951.0,True
S0439,Mona Awad,21,Female,Fayoum,mona.awad@kayfa-student.io,G06,2025-12-17,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,82.58181818181818,100.0,24,1,81.69166666666666,4.166666666666666,0.0,98.33333333333333,3,68,6984.0,True
S0440,Fady Saad,19,Female,Zagazig,fady.saad@kayfa-student.io,G06,2025-12-09,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,65.37272727272727,100.0,24,3,72.10000000000001,12.5,1.0,141.0,3,44,9238.0,True
S0441,Amr AbdelHamid,24,Female,Tanta,amr.abdelhamid@kayfa-student.io,G04,2025-12-10,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,66.06363636363636,100.0,24,14,55.67916666666667,58.333333333333336,0.3333333333333333,91.33333333333333,3,66,7779.0,True
S0442,Mariam Shawky,19,Female,Tanta,mariam.shawky@kayfa-student.io,G08,2025-12-20,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,67.75454545454545,75.0,24,9,64.64583333333333,37.5,0.6666666666666666,157.0,3,59,6613.0,True
S0443,Abdelrahman Fathy,19,Male,Asyut,abdelrahman.fathy@kayfa-student.io,G07,2025-12-08,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,54.1,60.0,24,16,55.94583333333333,66.66666666666666,0.6666666666666666,153.33333333333334,3,63,10208.0,False
S0444,Menna ElBaz,20,Male,Fayoum,menna.elbaz@kayfa-student.io,G01,2025-12-20,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,74.44545454545454,100.0,24,7,72.34583333333333,29.166666666666668,0.6666666666666666,157.33333333333334,3,81,17051.0,True
S0445,Omar Habib,23,Female,Fayoum,omar.habib@kayfa-student.io,G05,2025-12-17,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,70.0909090909091,80.0,24,2,76.18333333333334,8.333333333333332,0.3333333333333333,112.0,3,53,5711.0,True
S0446,Mariam Gamal,25,Male,Ismailia,mariam.gamal@kayfa-student.io,G03,2025-12-13,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,72.15454545454546,100.0,24,5,71.44583333333334,20.833333333333336,0.3333333333333333,76.0,3,88,17477.0,True
S0447,Fady Farouk,23,Female,Asyut,fady.farouk@kayfa-student.io,G07,2025-12-02,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,46.92727272727273,80.0,24,18,54.300000000000004,75.0,0.3333333333333333,85.0,3,46,7946.0,False
S0448,Sara Naguib,21,Male,Zagazig,sara.naguib@kayfa-student.io,G09,2025-12-19,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,84.91818181818182,50.0,24,1,81.92083333333333,4.166666666666666,0.3333333333333333,118.33333333333333,3,66,11418.0,True
S0449,Khaled Abdelaziz,19,Male,Zagazig,khaled.abdelaziz@kayfa-student.io,G09,2025-12-12,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,74.72727272727273,100.0,24,2,73.13333333333334,8.333333333333332,0.6666666666666666,144.33333333333334,3,53,6755.0,True
S0450,Mahmoud ElShafei,18,Female,Zagazig,mahmoud.elshafei@kayfa-student.io,G03,2025-12-13,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,64.11818181818181,75.0,24,10,61.46666666666667,41.66666666666667,0.6666666666666666,145.0,3,57,10157.0,True
S0451,Karim Gamal,27,Male,Asyut,karim.gamal@kayfa-student.io,G07,2025-12-03,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,60.76363636363636,60.0,24,4,71.37916666666666,16.666666666666664,0.6666666666666666,173.33333333333334,3,29,4073.0,True
S0452,Abdelrahman Ramadan,17,Female,Zagazig,abdelrahman.ramadan@kayfa-student.io,G09,2025-12-12,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,79.26363636363637,50.0,24,4,78.8125,16.666666666666664,0.0,128.0,3,81,14802.0,True
S0453,Marwan ElBaz,21,Male,Zagazig,marwan.elbaz@kayfa-student.io,G07,2025-12-10,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,47.654545454545456,20.0,24,22,45.0875,91.66666666666666,0.6666666666666666,109.33333333333333,3,46,6992.0,False
S0454,Habiba Soliman,17,Male,Giza,habiba.soliman@kayfa-student.io,G01,2025-12-10,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,64.08181818181818,100.0,24,14,59.35,58.333333333333336,0.3333333333333333,133.66666666666666,3,74,8942.0,True
S0455,Hana ElMasry,21,Male,Asyut,hana.elmasry@kayfa-student.io,G03,2025-12-07,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,74.89090909090909,50.0,24,5,71.25833333333334,20.833333333333336,0.0,130.0,3,64,12987.0,True
S0456,Karim ElMasry,22,Female,Zagazig,karim.elmasry@kayfa-student.io,G08,2025-12-07,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,71.30909090909091,75.0,24,4,71.49583333333334,16.666666666666664,0.0,114.33333333333333,3,56,10926.0,True
S0457,Mostafa Hassan,17,Female,Giza,mostafa.hassan@kayfa-student.io,G02,2025-12-07,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,74.53636363636363,100.0,24,5,71.97083333333333,20.833333333333336,0.6666666666666666,149.66666666666666,3,64,10506.0,True
S0458,Mariam Zaki,21,Male,Asyut,mariam.zaki@kayfa-student.io,G03,2025-12-19,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,78.86363636363636,100.0,24,4,74.875,16.666666666666664,0.0,111.33333333333333,3,93,13466.0,True
S0459,Nada ElMasry,22,Male,Ismailia,nada.elmasry@kayfa-student.io,G03,2025-12-07,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,76.84545454545454,100.0,24,3,75.14583333333333,12.5,0.0,146.33333333333334,3,50,10926.0,True
S0460,Nada AbdelHamid,18,Male,Port Said,nada.abdelhamid@kayfa-student.io,G03,2025-12-04,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,72.17272727272727,50.0,24,2,71.03333333333333,8.333333333333332,0.3333333333333333,150.0,3,58,9983.0,True
S0461,Nada AbdelHamid,21,Male,Mansoura,nada.abdelhamid@kayfa-student.io,G04,2025-12-09,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,83.5,100.0,24,2,82.43333333333334,8.333333333333332,0.0,121.0,3,52,7552.0,True
S0462,Omar ElShafei,23,Male,Asyut,omar.elshafei@kayfa-student.io,G04,2025-12-06,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,72.84545454545456,75.0,24,7,69.46666666666667,29.166666666666668,0.3333333333333333,121.0,3,68,11564.0,True
S0463,Hossam ElMasry,20,Male,Tanta,hossam.elmasry@kayfa-student.io,G03,2025-12-08,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,68.30909090909091,100.0,24,8,67.29166666666667,33.33333333333333,0.6666666666666666,150.0,3,65,8995.0,True
S0464,Yasmin Darwish,20,Female,Port Said,yasmin.darwish@kayfa-student.io,G08,2025-12-11,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,83.43636363636364,75.0,24,1,86.80833333333334,4.166666666666666,0.3333333333333333,136.66666666666666,3,68,15593.0,True
S0465,Rana ElGhandour,22,Female,Port Said,rana.elghandour@kayfa-student.io,G07,2025-12-12,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,51.10909090909092,80.0,24,13,56.229166666666664,54.166666666666664,0.0,105.66666666666667,3,73,8301.0,False
S0466,Farida Darwish,23,Male,Alexandria,farida.darwish@kayfa-student.io,G03,2025-12-17,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,70.73636363636363,100.0,24,5,69.29166666666667,20.833333333333336,0.3333333333333333,136.66666666666666,3,75,7669.0,True
S0467,Farida Abdelaziz,26,Male,Zagazig,farida.abdelaziz@kayfa-student.io,G06,2025-12-03,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,79.51818181818182,100.0,24,0,82.03750000000001,0.0,0.0,149.0,3,83,10045.0,True
S0468,Sara Darwish,17,Male,Port Said,sara.darwish@kayfa-student.io,G03,2025-12-11,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,68.76363636363637,100.0,24,8,62.987500000000004,33.33333333333333,0.6666666666666666,127.33333333333333,3,60,9603.0,True
S0469,Rowan Refaat,20,Male,Asyut,rowan.refaat@kayfa-student.io,G07,2025-12-09,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,68.7090909090909,20.0,24,2,76.26666666666667,8.333333333333332,0.3333333333333333,118.33333333333333,3,53,9836.0,True
S0470,Hassan ElSayed,26,Female,Fayoum,hassan.elsayed@kayfa-student.io,G03,2025-12-10,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,66.33636363636364,100.0,24,8,60.291666666666664,33.33333333333333,0.6666666666666666,131.33333333333334,3,56,10065.0,True
S0471,Ahmed Farouk,21,Male,Mansoura,ahmed.farouk@kayfa-student.io,G01,2025-12-18,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,64.65454545454546,100.0,24,11,59.73333333333333,45.83333333333333,0.0,95.0,3,40,8055.0,True
S0472,Malak Refaat,18,Female,Ismailia,malak.refaat@kayfa-student.io,G07,2025-12-20,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,62.61818181818182,60.0,24,7,65.63333333333334,29.166666666666668,0.6666666666666666,178.66666666666666,3,48,7080.0,True
S0473,Laila Farouk,22,Male,Giza,laila.farouk@kayfa-student.io,G08,2025-12-09,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,79.12727272727273,100.0,24,4,77.56666666666666,16.666666666666664,0.0,129.0,3,66,11637.0,True
S0474,Adel Mansour,21,Male,Tanta,adel.mansour@kayfa-student.io,G01,2025-12-16,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,65.47272727272728,75.0,24,6,67.30416666666666,25.0,0.0,105.66666666666667,3,93,18414.0,True
S0475,Tarek Kamel,23,Female,Port Said,tarek.kamel@kayfa-student.io,G04,2025-12-11,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,64.10909090909091,75.0,24,12,61.770833333333336,50.0,0.3333333333333333,82.66666666666667,3,64,12349.0,True
S0476,Mostafa ElShafei,26,Male,Tanta,mostafa.elshafei@kayfa-student.io,G08,2025-12-11,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,67.55454545454546,100.0,24,7,68.3125,29.166666666666668,0.3333333333333333,87.66666666666667,3,53,7495.0,True
S0477,Aya Naguib,21,Male,Fayoum,aya.naguib@kayfa-student.io,G09,2025-12-17,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,66.56363636363636,100.0,24,3,71.40416666666667,12.5,0.0,132.33333333333334,3,73,17569.0,True
S0478,Nada Abdelaziz,21,Male,Tanta,nada.abdelaziz@kayfa-student.io,G09,2025-12-05,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,56.54545454545455,100.0,24,13,59.604166666666664,54.166666666666664,1.0,104.66666666666667,3,58,9209.0,False
S0479,Rana Nasr,23,Male,Fayoum,rana.nasr@kayfa-student.io,G01,2025-12-09,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,73.24545454545455,100.0,24,1,73.6375,4.166666666666666,0.3333333333333333,117.66666666666667,3,58,12727.0,True
S0480,Mariam Fathy,24,Female,Port Said,mariam.fathy@kayfa-student.io,G02,2025-12-16,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,68.94545454545455,75.0,24,7,68.03750000000001,29.166666666666668,0.6666666666666666,112.33333333333333,3,54,5589.0,True
S0481,Hassan Awad,24,Male,Mansoura,hassan.awad@kayfa-student.io,G07,2025-12-04,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,59.58181818181818,60.0,24,10,58.86666666666667,41.66666666666667,0.6666666666666666,163.66666666666666,3,46,5242.0,False
S0482,Ziad Gamal,26,Male,Zagazig,ziad.gamal@kayfa-student.io,G01,2025-12-12,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,64.72727272727273,100.0,24,7,67.07916666666667,29.166666666666668,0.0,91.33333333333333,3,85,15108.0,True
S0483,Salma Nasr,19,Male,Alexandria,salma.nasr@kayfa-student.io,G05,2025-12-06,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,67.18181818181819,100.0,24,3,69.39166666666667,12.5,0.3333333333333333,107.33333333333333,3,60,9173.0,True
S0484,Salma Nasr,24,Male,Alexandria,salma.nasr@kayfa-student.io,G07,2025-12-19,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,55.75454545454546,100.0,24,9,62.56666666666666,37.5,0.6666666666666666,131.33333333333334,3,69,13539.0,False
S0485,Yasmin Habib,23,Male,Ismailia,yasmin.habib@kayfa-student.io,G04,2025-12-03,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,76.10909090909091,100.0,24,5,73.33749999999999,20.833333333333336,0.0,130.33333333333334,3,84,16561.0,True
S0486,Salma Refaat,22,Female,Ismailia,salma.refaat@kayfa-student.io,G08,2025-12-03,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,81.39999999999999,100.0,24,2,75.89583333333333,8.333333333333332,0.3333333333333333,129.66666666666666,3,87,17560.0,True
S0487,Khaled AbdelHamid,18,Female,Zagazig,khaled.abdelhamid@kayfa-student.io,G08,2025-12-02,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,60.04545454545455,50.0,24,17,55.15833333333333,70.83333333333334,0.6666666666666666,98.33333333333333,3,59,6331.0,True
S0488,Yasmin ElShafei,23,Male,Giza,yasmin.elshafei@kayfa-student.io,G08,2025-12-20,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,76.15454545454546,100.0,24,1,80.0125,4.166666666666666,0.3333333333333333,110.66666666666667,3,57,15987.0,True
S0489,Rana Nasr,27,Male,Asyut,rana.nasr@kayfa-student.io,G08,2025-12-13,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,78.4090909090909,50.0,24,3,75.48333333333333,12.5,0.0,127.33333333333333,3,63,12603.0,True
S0490,Nada Habib,21,Male,Fayoum,nada.habib@kayfa-student.io,G07,2025-12-05,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,50.60909090909092,80.0,24,20,49.74583333333334,83.33333333333334,0.0,100.0,3,68,9963.0,False
S0491,Habiba Shawky,21,Male,Port Said,habiba.shawky@kayfa-student.io,G05,2025-12-07,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,61.68181818181818,100.0,24,11,62.050000000000004,45.83333333333333,0.3333333333333333,144.33333333333334,3,52,10169.0,True
S0492,Youssef Ibrahim,28,Male,Fayoum,youssef.ibrahim@kayfa-student.io,G08,2025-12-16,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,64.77272727272727,75.0,24,9,62.25416666666666,37.5,0.6666666666666666,74.33333333333333,3,34,4736.0,True
S0493,Tarek ElMasry,17,Female,Cairo,tarek.elmasry@kayfa-student.io,G01,2025-12-03,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,73.39090909090909,75.0,24,3,76.54583333333333,12.5,0.6666666666666666,145.66666666666666,3,81,11528.0,True
